m;type;squareMeters;rooms;floor;floorCount;buildYear;latitude;longitude;centreDistance;poiCount;schoolDistance;clinicDistance;postOfficeDistance;kindergartenDistance;restaurantDistance;collegeDistance;pharmacyDistance;ownership;buildingMaterial;condition;hasParkingSpace;hasBalcony;hasElevator;hasSecurity;hasStorageRoom;price
wroclaw;apartmentBuilding;35.0;1.0;2.0;6.0;2014.0;51.114873;17.0276526;0.49;62.0;0.508;0.295;0.523;0.445;0.231;0.566;0.482;condominium;brick;;no;yes;no;no;no;3000
wroclaw;blockOfFlats;64.88;3.0;2.0;4.0;2012.0;51.06105;17.00238;maj.84;9.0;0.68;0.873;0.753;0.261;0.103;2.778;0.231;condominium;;;no;yes;no;no;no;3500
wroclaw;;42.6;2.0;3.0;4.0;;51.07393;17.0415;kwi.17;16.0;0.194;0.889;0.612;0.092;0.034;1.703;0.257;condominium;;;no;yes;yes;no;no;2800
wroclaw;apartmentBuilding;41.88;2.0;2.0;3.0;2021.0;51.0986209;17.1030077;maj.29;7.0;0.316;2.702;0.381;0.312;0.3;2.243;0.337;condominium;brick;premium;yes;yes;yes;no;no;2800
wroclaw;blockOfFlats;102.3;3.0;5.0;5.0;1998.0;51.0952299;17.0273186;sty.73;29.0;0.225;1.069;0.218;0.226;0.252;0.3;0.205;condominium;;;no;no;yes;yes;no;4300
wroclaw;tenement;45.0;2.0;4.0;5.0;1890.0;51.1178981;17.0306639;0.8;33.0;0.303;0.163;0.277;0.143;0.203;0.608;0.116;condominium;brick;;yes;no;no;no;yes;2500
wroclaw;;64.0;2.0;2.0;4.0;2009.0;51.08055;16.99507;kwi.14;8.0;0.285;1.438;0.864;0.491;0.729;sty.21;0.416;condominium;;;no;yes;no;no;no;2500
wroclaw;;40.0;2.0;1.0;3.0;2018.0;51.16317;17.04642;maj.95;2.0;2.263;1.709;sty.78;0.401;1.471;3.078;1.025;condominium;;;no;yes;no;no;no;2300
wroclaw;;26.0;1.0;1.0;7.0;2019.0;51.11644;17.02517;0.72;12.0;0.358;0.255;0.647;0.332;0.071;0.712;0.527;condominium;;;no;no;no;no;no;2000
wroclaw;apartmentBuilding;28.0;1.0;4.0;5.0;2022.0;51.14293;17.02855;mar.58;9.0;0.389;0.401;0.949;0.561;0.414;2.674;0.299;condominium;brick;;no;yes;yes;no;no;2300
wroclaw;apartmentBuilding;27.0;1.0;4.0;12.0;2022.0;51.1152502;16.9935578;lut.58;9.0;0.509;0.696;0.547;0.368;0.401;0.322;0.519;condominium;brick;;yes;yes;yes;yes;no;2350
wroclaw;blockOfFlats;50.0;2.0;1.0;10.0;1973.0;51.1174661;17.0031251;02.sty;26.0;0.096;0.444;0.323;0.198;0.359;0.26;0.156;condominium;;;yes;no;yes;no;yes;2300
wroclaw;blockOfFlats;40.83;2.0;2.0;2.0;2019.0;51.1423965;16.8929679;paü.18;8.0;0.467;0.405;1.565;0.352;01.mar;0.544;0.243;condominium;;;yes;no;no;no;yes;2250
wroclaw;blockOfFlats;40.25;2.0;2.0;8.0;2020.0;51.12954118;16.98950666;mar.51;21.0;0.226;0.334;0.339;0.1;0.301;0.509;0.394;condominium;;;yes;yes;yes;no;no;2890
wroclaw;;64.0;2.0;2.0;4.0;2009.0;51.08055;16.99507;kwi.14;8.0;0.285;1.438;0.864;0.491;0.729;sty.21;0.416;condominium;;;no;yes;no;no;no;2500
wroclaw;apartmentBuilding;80.0;4.0;1.0;1.0;2023.0;51.1210389;17.0132445;sty.63;12.0;0.219;0.962;0.674;0.399;0.654;0.673;0.186;condominium;brick;;yes;yes;no;no;no;6900
wroclaw;apartmentBuilding;31.2;2.0;7.0;7.0;2019.0;51.129795;17.0296652;02.gru;7.0;0.521;0.581;0.3;0.349;0.369;1.286;0.269;condominium;brick;premium;no;yes;yes;no;yes;2500
wroclaw;blockOfFlats;78.0;4.0;1.0;3.0;2023.0;51.0552595;17.0305884;cze.16;7.0;0.247;0.508;1.107;0.271;0.512;3.185;0.361;condominium;;;yes;yes;yes;no;no;4500
wroclaw;apartmentBuilding;68.0;3.0;4.0;5.0;2018.0;51.1450297;17.1164117;lip.15;20.0;0.086;sty.25;0.164;0.172;0.245;0.421;0.187;condominium;brick;;yes;yes;no;no;no;3800
wroclaw;;58.0;2.0;2.0;5.0;;51.07364;16.99382;kwi.83;11.0;0.289;0.88;0.682;0.251;0.117;sty.76;0.175;condominium;;;no;yes;no;no;yes;2500
wroclaw;;51.0;3.0;1.0;3.0;;51.13666;17.07395;kwi.22;7.0;0.429;1.486;1.347;0.537;0.304;0.456;0.453;condominium;;;no;no;no;no;yes;3200
wroclaw;apartmentBuilding;69.0;3.0;;3.0;;51.0668999;16.9759033;cze.16;4.0;0.298;1.863;0.546;0.553;0.395;3.181;0.346;condominium;brick;;no;no;no;no;no;2990
wroclaw;apartmentBuilding;55.0;2.0;5.0;5.0;;51.1210389;17.0132445;sty.63;12.0;0.219;0.962;0.674;0.399;0.654;0.673;0.186;condominium;brick;;yes;no;yes;yes;no;3700
wroclaw;blockOfFlats;50.0;2.0;2.0;10.0;1980.0;51.0989;17.0212;sty.44;35.0;0.065;0.792;0.401;0.169;0.19;0.474;0.238;condominium;concreteSlab;;no;no;yes;no;no;2300
wroclaw;blockOfFlats;36.0;2.0;2.0;3.0;2005.0;51.1031847;17.1431711;lip.96;1.0;0.767;;0.928;0.818;0.536;4.847;0.388;condominium;;;no;yes;no;yes;no;1900
wroclaw;;52.3;3.0;1.0;3.0;;51.1099079;17.1018384;05.mar;8.0;0.447;2.273;0.378;0.46;0.158;1.959;0.129;condominium;;;no;yes;no;no;no;2500
wroclaw;blockOfFlats;45.0;2.0;1.0;5.0;2023.0;51.05864;17.05271;06.sty;0.0;sty.36;1.977;1.196;0.81;0.524;3.142;0.878;condominium;;;no;yes;yes;no;no;2700
wroclaw;apartmentBuilding;60.0;3.0;3.0;5.0;2019.0;51.115085;17.0266004;0.54;43.0;0.484;0.295;0.518;0.446;0.183;0.571;0.481;condominium;brick;;yes;yes;yes;no;no;4000
wroclaw;apartmentBuilding;46.0;2.0;;5.0;2024.0;51.1250253;17.0132791;sty.97;1.0;0.655;0.892;1.061;0.838;1.049;1.007;0.45;condominium;brick;premium;yes;yes;yes;no;no;3000
wroclaw;apartmentBuilding;40.0;2.0;1.0;6.0;2018.0;51.1044;17.0091;sty.61;8.0;0.264;1.009;0.496;0.092;0.137;0.757;0.441;condominium;brick;;no;yes;yes;yes;no;2700
wroclaw;;27.0;1.0;1.0;1.0;;51.139348;17.021309;mar.24;9.0;0.553;0.914;0.994;0.121;0.458;2.498;0.045;condominium;;;no;no;;no;no;2500
wroclaw;apartmentBuilding;65.0;3.0;3.0;4.0;2018.0;51.085004;17.0544712;mar.34;6.0;0.128;1.882;0.563;0.138;0.2;1.124;0.506;condominium;brick;;yes;yes;yes;yes;no;3690
wroclaw;blockOfFlats;49.5;2.0;4.0;10.0;1980.0;51.1233743;16.9677237;kwi.56;16.0;0.161;1.259;0.703;0.131;0.299;1.164;0.314;condominium;concreteSlab;;no;no;yes;no;no;2400
wroclaw;blockOfFlats;61.0;3.0;2.0;4.0;2016.0;51.05836;17.06028;06.lut;0.0;1.425;2.505;1.082;0.696;0.804;2.739;0.724;condominium;;premium;yes;yes;yes;no;no;3200
wroclaw;tenement;40.0;2.0;5.0;5.0;1887.0;51.11366195;17.03379512;0.43;99.0;0.254;0.513;0.402;0.28;0.032;0.447;0.343;condominium;brick;;no;no;yes;no;no;2600
wroclaw;tenement;25.0;1.0;3.0;5.0;1887.0;51.11366195;17.03379512;0.43;99.0;0.254;0.513;0.402;0.28;0.032;0.447;0.343;condominium;brick;;no;no;yes;no;no;2300
wroclaw;blockOfFlats;71.0;4.0;2.0;3.0;;51.0659;16.996;maj.51;13.0;0.234;0.639;1.0;0.213;0.109;2.404;0.095;condominium;;;yes;yes;no;no;yes;3400
wroclaw;apartmentBuilding;35.0;2.0;5.0;6.0;;51.104151;17.0304223;0.73;61.0;0.321;0.53;0.294;0.088;0.134;0.24;0.057;condominium;brick;premium;yes;yes;yes;no;no;3600
wroclaw;apartmentBuilding;43.0;2.0;1.0;4.0;2018.0;51.0971771;16.9901789;mar.15;6.0;0.381;2.024;0.679;0.343;0.254;1.557;0.302;condominium;brick;premium;yes;yes;yes;no;no;2600
wroclaw;apartmentBuilding;34.0;1.0;5.0;5.0;2019.0;51.1186225;16.9983948;lut.36;18.0;0.253;0.661;0.484;0.301;0.414;0.245;0.218;condominium;brick;premium;no;yes;yes;no;no;2400
wroclaw;apartmentBuilding;42.0;2.0;3.0;3.0;2014.0;51.0655;17.0559;maj.35;0.0;1.175;2.193;1.427;0.547;1.285;2.582;1.532;condominium;brick;;no;yes;no;yes;no;2600
wroclaw;blockOfFlats;63.6;2.0;5.0;6.0;2017.0;51.10289085;17.04122169;sty.18;40.0;0.191;0.363;0.453;0.3;0.189;0.196;0.262;condominium;brick;premium;yes;yes;yes;no;no;3500
wroclaw;apartmentBuilding;33.0;1.0;2.0;4.0;2019.0;51.1205498;17.0551953;02.sie;22.0;0.081;0.243;0.559;0.092;0.302;1.144;0.238;condominium;brick;;yes;no;yes;no;no;2500
wroclaw;apartmentBuilding;40.0;2.0;;5.0;2019.0;51.1783745;17.0010611;lip.79;8.0;2.353;4.003;0.211;0.173;0.094;4.815;0.151;condominium;brick;premium;yes;no;yes;no;no;2400
wroclaw;;36.0;2.0;3.0;10.0;1999.0;51.14245;16.96479;maj.75;10.0;0.212;2.015;0.293;0.222;0.308;0.855;0.238;condominium;;;no;yes;no;no;no;1790
wroclaw;apartmentBuilding;65.0;3.0;4.0;9.0;2010.0;51.1045762;17.0508741;sty.62;23.0;0.279;0.45;0.616;0.108;0.285;0.366;0.345;condominium;brick;premium;yes;yes;yes;no;yes;6500
wroclaw;apartmentBuilding;43.0;2.0;4.0;16.0;2019.0;51.1058066;17.0493718;sty.47;27.0;0.236;0.286;0.447;0.213;0.448;0.292;0.273;condominium;brick;premium;yes;yes;yes;no;no;3400
wroclaw;blockOfFlats;42.0;2.0;;10.0;1980.0;51.1269;16.9905;mar.28;30.0;0.115;0.109;0.064;0.154;0.277;0.571;0.093;condominium;concreteSlab;;no;yes;yes;no;yes;2500
wroclaw;blockOfFlats;54.0;2.0;4.0;6.0;2007.0;51.1025075;17.0327102;0.93;50.0;0.091;0.656;0.057;0.103;0.087;0.043;0.135;condominium;;premium;yes;yes;yes;no;no;3000
wroclaw;apartmentBuilding;65.0;3.0;1.0;1.0;2017.0;51.0695518;17.0360291;04.cze;8.0;0.349;0.845;0.491;0.239;0.332;1.814;0.39;condominium;brick;;yes;yes;yes;yes;no;6000
wroclaw;blockOfFlats;49.0;2.0;2.0;4.0;1960.0;51.0952843;17.0111013;lut.15;25.0;0.301;1.457;0.416;0.235;0.332;1.034;0.084;condominium;brick;;no;no;no;yes;no;2800
wroclaw;;70.0;3.0;4.0;5.0;2020.0;51.1208242;16.9849201;mar.33;21.0;0.413;0.522;0.319;0.231;0.369;0.83;0.316;condominium;;;yes;yes;yes;no;no;3800
wroclaw;;34.0;1.0;4.0;5.0;;51.1061745;17.0381105;0.77;57.0;0.054;0.243;0.489;0.359;0.026;0.365;0.298;condominium;;;no;no;yes;no;no;2300
wroclaw;;41.0;2.0;8.0;10.0;2023.0;51.11245;17.00807;sty.53;31.0;0.117;0.364;0.414;0.292;0.42;0.122;0.174;condominium;;;no;yes;no;no;no;3100
wroclaw;apartmentBuilding;35.77;2.0;2.0;4.0;2022.0;51.11518;17.026;0.56;37.0;0.479;0.307;0.518;0.454;0.17;0.575;0.474;condominium;brick;;no;no;yes;yes;no;3000
wroclaw;apartmentBuilding;46.0;2.0;2.0;4.0;2023.0;51.1187;17.0223;01.mar;11.0;0.335;0.448;0.866;0.265;0.346;0.643;0.491;condominium;brick;;yes;yes;yes;no;no;2800
wroclaw;blockOfFlats;40.0;2.0;6.0;10.0;;51.09863;17.02086;sty.48;32.0;0.087;0.826;0.391;0.178;0.185;0.511;0.2;condominium;concreteSlab;;no;no;yes;no;no;2200
wroclaw;;49.95;3.0;;2.0;;51.09042;16.99372;mar.38;9.0;0.279;1.936;0.399;0.453;0.58;1.292;0.311;condominium;;;no;no;no;no;no;2500
wroclaw;;27.0;1.0;1.0;4.0;1960.0;51.1008;17.1118;maj.83;7.0;0.302;3.163;0.714;0.287;0.6;2.734;0.31;condominium;;;no;no;no;no;no;2000
wroclaw;blockOfFlats;47.0;2.0;5.0;11.0;;51.1154133;17.0514135;01.cze;22.0;0.316;0.219;0.224;0.184;0.224;0.765;0.143;condominium;;;no;yes;yes;no;no;2200
wroclaw;;106.0;4.0;5.0;5.0;2008.0;51.0700888;17.0020402;kwi.91;10.0;0.385;0.187;0.398;0.246;0.199;1.814;0.251;condominium;;;yes;yes;yes;no;no;4900
wroclaw;;72.0;3.0;2.0;3.0;2011.0;51.05833;17.01045;maj.98;23.0;1.158;0.981;0.425;0.026;0.043;2.913;0.145;condominium;;;no;yes;no;no;no;3100
wroclaw;blockOfFlats;38.0;2.0;5.0;7.0;1980.0;51.09097;17.01612;lut.39;27.0;0.301;1.734;0.403;0.159;0.398;0.441;0.083;condominium;;;no;no;yes;no;no;2100
wroclaw;;42.0;2.0;;;;51.1140293900517;17.0147677611979;01.lis;28.0;0.092;0.816;0.209;0.035;0.112;0.121;0.136;condominium;;;no;no;;no;no;2700
wroclaw;;42.83;2.0;2.0;7.0;2019.0;51.1191361;17.0413171;sty.24;39.0;0.238;0.331;0.142;0.236;0.198;0.186;0.137;condominium;;premium;yes;yes;yes;no;no;2900
wroclaw;apartmentBuilding;42.04;2.0;1.0;3.0;2020.0;51.099855;17.073985;mar.31;2.0;1.054;1.209;1.218;0.466;0.356;0.836;1.257;condominium;brick;premium;yes;yes;yes;no;no;2600
wroclaw;;63.0;3.0;5.0;5.0;2016.0;51.1006451;17.0341143;sty.16;44.0;0.124;0.489;0.191;0.241;0.082;0.086;0.193;condominium;;;yes;no;yes;no;no;4900
wroclaw;apartmentBuilding;35.0;2.0;2.0;6.0;2019.0;51.11429;17.02108;0.73;19.0;0.219;0.623;0.463;0.388;0.014;0.428;0.389;condominium;brick;;no;yes;yes;no;no;2900
wroclaw;apartmentBuilding;43.0;2.0;5.0;6.0;2022.0;51.1056064;17.050737;sty.57;21.0;0.323;0.38;0.537;0.201;0.372;0.373;0.369;condominium;brick;premium;no;no;yes;no;no;2900
wroclaw;blockOfFlats;42.0;2.0;1.0;5.0;2012.0;51.0674458;16.9885606;maj.61;12.0;0.524;01.sie;1.183;0.085;0.032;2.526;0.184;condominium;;premium;yes;no;yes;no;no;2600
wroclaw;blockOfFlats;36.3;2.0;1.0;4.0;1970.0;51.1025845;17.0372825;01.kwi;43.0;0.104;0.415;0.269;0.412;0.122;0.312;0.017;condominium;;;no;yes;no;no;no;2300
wroclaw;blockOfFlats;36.0;2.0;2.0;4.0;1970.0;51.11253;17.03414;0.37;130.0;0.226;0.388;0.292;0.176;0.038;0.475;0.222;condominium;brick;;no;no;no;no;no;2900
wroclaw;apartmentBuilding;33.0;2.0;;5.0;2017.0;51.105254;17.0138759;sty.27;13.0;0.108;0.665;0.219;0.278;0.403;0.416;0.575;condominium;brick;premium;yes;yes;yes;no;no;2500
wroclaw;blockOfFlats;34.0;2.0;3.0;6.0;;51.118;17.0046;sty.94;22.0;0.144;0.514;0.272;0.194;0.302;0.272;0.266;condominium;;;yes;yes;yes;yes;no;1800
wroclaw;apartmentBuilding;35.5;2.0;2.0;9.0;2022.0;51.1058066;17.0493718;sty.47;27.0;0.236;0.286;0.447;0.213;0.448;0.292;0.273;condominium;brick;premium;no;no;yes;no;no;3200
wroclaw;apartmentBuilding;29.0;1.0;3.0;8.0;2019.0;51.1195182;17.0409331;sty.25;40.0;0.246;0.293;0.147;0.194;0.151;0.148;0.102;condominium;brick;;no;no;yes;no;no;2500
wroclaw;;45.0;2.0;2.0;2.0;;51.1078852;17.0385376;0.69;76.0;0.123;0.06;0.333;0.221;0.096;0.32;0.179;condominium;;;no;no;no;no;yes;2300
wroclaw;blockOfFlats;39.19;2.0;2.0;3.0;;51.1087443;17.0143368;01.sty;12.0;0.419;0.705;0.387;0.28;0.393;0.222;0.582;condominium;;;no;no;no;no;yes;2400
wroclaw;tenement;25.0;1.0;3.0;5.0;;51.1106298;17.0244363;0.37;78.0;0.321;0.532;;0.506;0.057;0.082;0.083;condominium;brick;premium;no;no;yes;no;no;2200
wroclaw;apartmentBuilding;61.0;3.0;6.0;6.0;2019.0;51.110543;17.0544895;sty.72;27.0;0.179;0.539;0.435;0.403;0.164;0.187;0.106;condominium;brick;;yes;yes;yes;no;no;4700
wroclaw;apartmentBuilding;43.0;2.0;1.0;2.0;2022.0;51.0635173;17.0441533;maj.34;0.0;0.553;sty.52;0.823;0.545;1.158;2.687;0.824;condominium;brick;premium;yes;yes;yes;no;no;2600
wroclaw;blockOfFlats;58.0;3.0;15.0;17.0;2017.0;51.0878942;17.053721;03.kwi;6.0;0.208;1.582;0.561;0.253;0.126;0.885;0.45;condominium;;premium;yes;yes;yes;no;no;3300
wroclaw;blockOfFlats;40.0;2.0;1.0;8.0;;51.1156;17.0512;sty.59;20.0;0.314;0.215;0.199;0.21;0.214;0.765;0.139;condominium;;;yes;no;yes;yes;no;2000
wroclaw;blockOfFlats;54.0;2.0;1.0;6.0;;51.1198;17.0133;sty.53;13.0;0.1;0.985;0.575;0.268;0.549;0.538;0.247;condominium;;;no;yes;yes;no;no;2200
wroclaw;apartmentBuilding;72.0;3.0;4.0;4.0;2022.0;51.115108;17.025976;0.56;37.0;0.487;0.314;0.509;0.462;0.178;0.567;0.466;condominium;brick;premium;yes;yes;yes;no;no;6500
wroclaw;blockOfFlats;50.07;2.0;5.0;6.0;2015.0;51.118126;17.0207809;01.kwi;12.0;0.445;0.538;0.811;0.141;0.404;0.521;0.494;condominium;;;yes;yes;yes;no;no;4500
wroclaw;blockOfFlats;86.3;4.0;;;;51.10703;16.97303;mar.98;3.0;0.826;2.219;1.079;0.211;0.31;0.945;0.824;condominium;;premium;no;no;;no;no;5500
wroclaw;blockOfFlats;68.4;3.0;2.0;2.0;2003.0;51.05237;17.05914;06.sie;5.0;1.695;2.496;0.413;0.168;0.313;3.265;0.054;condominium;;;no;yes;no;no;no;3500
wroclaw;;26.0;1.0;1.0;4.0;1960.0;51.098095;17.00998;sty.97;28.0;0.118;1.274;0.189;0.062;0.204;1.059;0.179;condominium;;;no;no;;no;no;1850
wroclaw;;51.0;2.0;2.0;4.0;2020.0;51.1240826;16.9257567;lip.41;4.0;0.345;2.508;1.469;0.344;1.071;2.526;0.379;condominium;;;no;no;;no;no;2500
wroclaw;blockOfFlats;25.0;1.0;1.0;4.0;1970.0;51.1023186;17.0398813;sty.17;44.0;0.267;0.307;0.366;0.409;0.142;0.307;0.195;condominium;;;no;yes;no;no;no;1800
wroclaw;apartmentBuilding;47.11;2.0;4.0;4.0;2003.0;51.14316757;16.88956611;paü.43;1.0;0.71;0.655;1.326;0.599;0.968;0.772;0.011;condominium;brick;;no;yes;yes;no;no;2800
wroclaw;apartmentBuilding;75.0;4.0;6.0;6.0;2018.0;51.11533;17.02667;0.56;40.0;0.457;0.269;0.545;0.419;0.158;0.598;0.507;condominium;brick;;no;yes;yes;yes;no;6500
wroclaw;blockOfFlats;54.0;2.0;5.0;15.0;1974.0;51.11171;17.06048;lut.15;34.0;0.187;0.315;0.08;0.405;0.076;0.502;0.146;condominium;concreteSlab;;no;yes;yes;no;no;2500
wroclaw;blockOfFlats;33.0;1.0;2.0;3.0;1960.0;51.108923;17.033183;0.31;148.0;0.112;0.246;0.032;0.166;0.029;0.098;0.088;condominium;brick;;no;no;no;no;yes;2550
wroclaw;apartmentBuilding;42.0;2.0;1.0;3.0;;51.07295664;16.99545632;kwi.83;13.0;0.177;0.743;0.571;0.117;0.061;1.747;0.252;condominium;brick;;no;yes;yes;no;no;2550
wroclaw;blockOfFlats;61.0;3.0;4.0;5.0;2009.0;51.0738724;17.04087221;kwi.17;16.0;0.198;0.848;0.65;0.068;0.078;1.673;0.265;condominium;;;yes;yes;yes;no;no;3200
wroclaw;;40.0;2.0;;2.0;;51.06852865;17.00937178;04.wrz;7.0;0.189;0.388;0.43;0.119;0.266;sty.89;0.731;condominium;;;no;no;no;no;no;2650
wroclaw;apartmentBuilding;58.0;2.0;5.0;6.0;;51.11873975;17.0393274;01.lis;42.0;0.167;0.232;0.062;0.17;0.252;0.119;0.091;condominium;brick;;yes;yes;yes;no;no;3000
wroclaw;blockOfFlats;52.0;2.0;;3.0;2005.0;51.06475482;16.99464598;maj.67;12.0;0.076;0.788;1.159;0.054;0.267;lut.56;0.149;condominium;;premium;no;yes;no;no;yes;3000
wroclaw;apartmentBuilding;57.0;2.0;5.0;6.0;2008.0;51.11856127;17.04144064;sty.19;42.0;0.18;0.365;0.107;0.268;0.251;0.225;0.176;condominium;brick;;no;no;yes;no;no;3000
wroclaw;blockOfFlats;45.0;2.0;3.0;6.0;;51.1133516;17.0341782;0.43;115.0;0.22;0.471;0.358;0.237;0.027;0.432;0.312;condominium;brick;premium;yes;no;yes;no;no;2990
wroclaw;blockOfFlats;42.0;2.0;5.0;8.0;1990.0;51.1258;16.9882;mar.35;35.0;0.215;0.195;0.139;0.074;0.11;0.472;0.166;condominium;concreteSlab;;yes;yes;yes;no;yes;2800
wroclaw;apartmentBuilding;68.9;3.0;6.0;6.0;2023.0;51.1434998;17.0299786;mar.65;8.0;0.351;0.368;0.86;0.553;0.391;2.711;0.415;condominium;brick;premium;yes;yes;yes;no;no;3800
wroclaw;;82.0;4.0;3.0;3.0;2022.0;51.0827713;17.0844072;kwi.92;3.0;0.638;3.241;1.496;0.635;0.342;1.011;0.75;condominium;;premium;yes;yes;yes;no;no;4400
wroclaw;apartmentBuilding;48.0;2.0;3.0;7.0;2021.0;51.08862;17.03307;lut.47;22.0;0.105;1.342;0.467;0.296;0.484;0.709;0.324;condominium;brick;;yes;yes;no;no;no;3100
wroclaw;apartmentBuilding;52.0;2.0;2.0;2.0;2008.0;51.0785518;17.0531945;mar.93;6.0;0.744;1.709;0.366;0.416;0.764;1.819;0.394;condominium;brick;premium;yes;yes;no;no;no;2600
wroclaw;blockOfFlats;69.0;4.0;4.0;5.0;;51.1551266112291;17.046000484117;05.lip;2.0;1.585;0.816;0.998;0.458;1.325;2.423;0.169;condominium;;;no;yes;no;no;yes;3800
wroclaw;blockOfFlats;47.0;2.0;4.0;6.0;;51.113805;17.041177;0.87;31.0;0.286;0.477;0.288;0.418;0.125;0.111;0.41;condominium;brick;premium;yes;yes;yes;yes;yes;3900
wroclaw;blockOfFlats;49.0;3.0;5.0;6.0;;51.113805;17.041177;0.87;31.0;0.286;0.477;0.288;0.418;0.125;0.111;0.41;condominium;brick;premium;yes;yes;yes;yes;yes;3600
wroclaw;;30.0;1.0;6.0;8.0;2020.0;51.111175;17.0547577;sty.74;29.0;0.224;0.523;0.39;0.344;0.11;0.255;0.107;condominium;;premium;no;no;yes;no;no;2200
wroclaw;apartmentBuilding;28.0;1.0;6.0;8.0;2020.0;51.111175;17.0547577;sty.74;29.0;0.224;0.523;0.39;0.344;0.11;0.255;0.107;condominium;brick;premium;no;yes;yes;no;no;2200
wroclaw;;56.03;2.0;1.0;8.0;1995.0;51.11512;17.00139;02.kwi;20.0;0.359;0.22;0.433;0.13;0.207;0.502;0.111;condominium;;;no;no;no;no;no;2800
wroclaw;blockOfFlats;38.9;2.0;5.0;6.0;2017.0;51.1468562;17.0707603;kwi.93;4.0;0.14;1.828;1.589;0.19;0.512;0.707;0.705;condominium;brick;;no;yes;yes;no;no;2600
wroclaw;blockOfFlats;42.0;2.0;1.0;10.0;1978.0;51.087649;17.035204;lut.59;23.0;0.072;1.385;0.539;0.307;0.308;0.734;0.274;condominium;concreteSlab;;no;no;yes;no;no;2500
wroclaw;;54.0;2.0;;3.0;;51.0815999246744;16.9937077840825;04.sty;7.0;0.254;1.585;0.783;0.351;0.784;sty.25;0.56;condominium;;;no;yes;no;no;no;2900
wroclaw;apartmentBuilding;36.0;2.0;3.0;6.0;2012.0;51.0838444;17.0537803;mar.42;6.0;0.242;1.941;0.55;0.106;0.325;1.261;0.523;condominium;brick;premium;yes;yes;yes;no;no;2200
wroclaw;apartmentBuilding;48.0;2.0;1.0;4.0;2017.0;51.10616269;16.94344997;06.maj;5.0;1.019;3.117;0.749;0.657;0.171;1.005;0.262;condominium;brick;premium;yes;yes;yes;no;no;2600
wroclaw;;40.0;2.0;1.0;4.0;;51.08958;17.03894;lut.43;39.0;0.211;1.127;0.395;0.2;0.102;0.471;0.11;condominium;;;no;no;no;no;yes;3500
wroclaw;apartmentBuilding;36.0;2.0;9.0;13.0;2019.0;51.1310134;17.0458836;lut.52;9.0;0.655;1.093;0.554;0.147;0.114;1.343;0.186;condominium;brick;;yes;yes;yes;no;no;2700
wroclaw;blockOfFlats;56.0;2.0;9.0;10.0;1980.0;51.11536;16.95706;05.sty;26.0;0.047;lut.28;0.353;0.177;0.391;0.375;0.172;condominium;concreteSlab;premium;no;no;yes;no;no;2300
wroclaw;tenement;30.mar;1.0;4.0;5.0;;51.1094;17.0306;0.16;162.0;0.264;0.421;0.156;0.198;0.008;0.271;0.039;condominium;brick;;yes;no;no;no;no;2000
wroclaw;;32.0;1.0;11.0;11.0;1992.0;51.08040967;17.03652874;03.kwi;8.0;0.443;0.729;0.192;0.221;0.385;1.044;0.171;condominium;;;no;no;yes;no;no;1700
wroclaw;;27.0;1.0;3.0;3.0;2014.0;51.06034831;17.01466214;05.lip;21.0;0.995;0.744;0.524;0.354;0.175;2.623;0.357;condominium;;;no;no;no;no;no;2300
wroclaw;blockOfFlats;47.0;3.0;10.0;11.0;1980.0;51.09367;17.01302;lut.23;21.0;0.086;1.539;0.495;0.141;0.211;0.81;0.184;condominium;concreteSlab;;no;yes;yes;no;no;3000
wroclaw;apartmentBuilding;45.47;2.0;3.0;3.0;2016.0;51.1160992;17.12985;07.sty;2.0;1.973;3.929;2.398;0.227;1.038;3.331;1.036;condominium;brick;premium;no;yes;yes;no;no;3300
wroclaw;blockOfFlats;48.0;2.0;2.0;4.0;;51.07808;16.96886;maj.59;10.0;0.233;0.549;0.449;0.217;0.346;3.023;0.351;condominium;brick;premium;yes;no;yes;no;no;2800
wroclaw;apartmentBuilding;43.0;2.0;2.0;6.0;2018.0;51.1037372;17.0073361;sty.75;14.0;0.397;1.121;0.616;0.072;0.078;0.797;0.343;condominium;brick;premium;yes;yes;yes;no;no;2700
wroclaw;;42.0;2.0;7.0;8.0;2024.0;51.0972846;17.0477031;sty.95;11.0;0.261;0.541;0.614;0.114;0.222;0.403;0.251;condominium;;;no;no;yes;no;no;2500
wroclaw;blockOfFlats;50.0;2.0;3.0;4.0;2022.0;51.1104681;17.1269061;cze.78;4.0;1.433;4.021;1.995;0.405;0.461;3.705;0.567;condominium;;premium;yes;yes;yes;no;no;2700
wroclaw;blockOfFlats;42.34;2.0;4.0;8.0;2022.0;51.1246923;17.0153338;sty.85;1.0;0.65;0.75;1.093;0.829;1.076;1.067;0.376;condominium;;premium;yes;yes;yes;no;no;2800
wroclaw;apartmentBuilding;45.0;2.0;6.0;8.0;2021.0;51.1320029;17.0458577;lut.62;8.0;0.73;1.189;0.645;0.235;0.013;1.446;0.255;condominium;brick;premium;yes;yes;yes;no;no;2800
wroclaw;blockOfFlats;62.0;3.0;5.0;6.0;2012.0;51.0908849;17.0442305;lut.42;14.0;0.395;1.0;0.539;0.159;0.059;0.456;0.337;condominium;;premium;yes;yes;yes;no;no;3100
